,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
20,Taco Bell,Chipotle Chicken Loaded Griller,,,340.0,16.0,36.0,3.0,14.0,4.5,35.0,770.0,entree_only,none
21,Taco Bell,Power Menu Bowl - Steak,,,510.0,21.0,55.0,2.0,26.0,7.0,65.0,1250.0,entree_only,none
22,Taco Bell,Breakfast Soft Taco - Bacon,,,230.0,14.0,15.0,1.0,12.0,5.0,120.0,560.0,entree_only,breakfast
23,Taco Bell,Crunchy Taco Supreme,,,190.0,11.0,15.0,2.0,8.0,4.5,30.0,340.0,entree_only,none
24,Taco Bell,Burrito Supreme - Chicken,,,380.0,12.0,49.0,4.0,20.0,5.0,35.0,1110.0,entree_only,none
25,Taco Bell,Chili Cheese Burrito (regional),,,370.0,17.0,40.0,2.0,16.0,8.0,40.0,960.0,entree_only,none
26,Taco Bell,Fiery Doritos Locos Taco Supreme,,,190.0,11.0,15.0,2.0,8.0,4.5,30.0,390.0,entree_only,none
49,Taco Bell,Cool Ranch Doritos Double Decker Taco,,,320.0,13.0,36.0,2.0,13.0,5.0,25.0,770.0,entree_only,none
56,Taco Bell,Fresco Burrito Supreme - Chicken,,,340.0,8.0,48.0,4.0,18.0,2.5,25.0,1070.0,entree_only,none
57,Taco Bell,Fresco Crunchy Taco - Beef,,,140.0,7.0,14.0,1.0,6.0,2.5,15.0,300.0,entree_only,none
59,Taco Bell,Beefy 5-Layer Burrito,,,500.0,19.0,64.0,5.0,19.0,7.0,30.0,1280.0,entree_only,none
60,Taco Bell,Double Decker Taco,,,320.0,13.0,36.0,2.0,13.0,4.5,25.0,710.0,entree_only,none
61,Taco Bell,Cool Ranch Doritos Cheesy Gordita Crunch,,,500.0,28.0,41.0,5.0,20.0,10.0,55.0,910.0,entree_only,none
62,Taco Bell,Spicy Potato Soft Taco,,,230.0,12.0,27.0,1.0,5.0,3.0,10.0,460.0,entree_only,none
63,Taco Bell,Quesarito - Beef,,,650.0,33.0,68.0,5.0,21.0,12.0,60.0,1390.0,entree_only,none
64,Taco Bell,Power Menu Burrito - Chicken,,,450.0,20.0,41.0,4.0,26.0,7.0,70.0,1200.0,entree_only,none
65,Taco Bell,Fiery Doritos Cheesy Gordita Crunch,,,490.0,28.0,41.0,4.0,20.0,10.0,55.0,910.0,entree_only,none
66,Taco Bell,Fiery Doritos Locos Taco,,,170.0,9.0,13.0,1.0,8.0,3.5,25.0,370.0,entree_only,none
67,Taco Bell,Express Fiesta Taco Salad (regional),,,580.0,26.0,65.0,6.0,23.0,9.0,55.0,1280.0,entree_only,none
70,Taco Bell,Nacho Cheese Doritos Locos Taco Supreme,,,190.0,11.0,15.0,2.0,8.0,4.5,30.0,380.0,entree_only,none
71,Taco Bell,Breakfast Soft Taco - Sausage,,,230.0,14.0,15.0,1.0,9.0,5.0,115.0,400.0,entree_only,breakfast
72,Taco Bell,Double Tostada (regional),,,270.0,11.0,32.0,2.0,12.0,4.0,15.0,660.0,entree_only,none
78,Taco Bell,Tequila (80 proof) - Double - LV,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entree_only,none
81,Taco Bell,Rum (80 proof) - Double - LV,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entree_only,none
82,Taco Bell,Vodka (80 proof) - Double - LV,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entree_only,none
97,Taco Bell,Sausage Flatbread Quesadilla,,,330.0,18.0,27.0,3.0,14.0,6.0,120.0,520.0,entree_only,breakfast
98,Taco Bell,Mini Skillet Bowl,,,180.0,11.0,16.0,1.0,5.0,2.0,100.0,430.0,entree_only,none
103,Taco Bell,Meximelt,,,250.0,13.0,19.0,1.0,14.0,7.0,40.0,720.0,entree_only,none
104,Taco Bell,Chalupa Supreme - Beef,,,350.0,18.0,33.0,3.0,13.0,5.0,25.0,560.0,entree_only,none
105,Taco Bell,Power Menu Bowl - Veggie,,,480.0,19.0,65.0,2.0,14.0,5.0,20.0,970.0,entree_only,none
106,Taco Bell,Grande Scrambler Burrito - Steak,,,640.0,31.0,65.0,4.0,24.0,8.0,230.0,1480.0,entree_only,none
108,Taco Bell,Gordita Supreme - Steak,,,270.0,9.0,30.0,5.0,16.0,3.5,30.0,550.0,entree_only,none
109,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,,,190.0,11.0,15.0,2.0,8.0,4.5,30.0,400.0,entree_only,none
110,Taco Bell,Crunchwrap Supreme,,,530.0,21.0,71.0,6.0,16.0,6.0,25.0,1200.0,entree_only,none
111,Taco Bell,Bean Burrito,,,380.0,11.0,55.0,3.0,14.0,4.0,5.0,1060.0,entree_only,none
112,Taco Bell,Quesarito - Chicken,,,640.0,32.0,66.0,4.0,22.0,11.0,75.0,1340.0,entree_only,none
114,Taco Bell,Power Menu Burrito - Veggie,,,430.0,19.0,52.0,4.0,14.0,6.0,20.0,940.0,entree_only,none
116,Taco Bell,Spicy Tostada,,,210.0,10.0,22.0,1.0,6.0,3.0,10.0,440.0,entree_only,none
117,Taco Bell,Crunchy Taco,,,170.0,9.0,13.0,1.0,8.0,3.5,25.0,310.0,entree_only,none
126,Taco Bell,Whiskey (80 proof) - Double - LV,,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,entree_only,none
130,Taco Bell,Breakfast Quesadilla - Sausage,,,500.0,29.0,37.0,2.0,24.0,13.0,155.0,1100.0,entree_only,breakfast
143,Taco Bell,Chalupa Supreme - Chicken,,,330.0,16.0,31.0,3.0,16.0,3.5,35.0,520.0,entree_only,none
145,Taco Bell,Grande Scrambler Burrito - Bacon,,,650.0,33.0,65.0,4.0,21.0,9.0,225.0,1470.0,entree_only,breakfast
146,Taco Bell,Grilled Breakfast Burrito - Bacon,,,350.0,17.0,37.0,3.0,13.0,4.5,115.0,890.0,entree_only,breakfast
148,Taco Bell,Quesadilla - Cheese,,,460.0,26.0,37.0,3.0,19.0,11.0,50.0,980.0,entree_only,none
149,Taco Bell,Cool Ranch Doritos Locos Taco,,,170.0,10.0,13.0,1.0,8.0,3.5,25.0,380.0,entree_only,none
150,Taco Bell,Breakfast Soft Taco - Egg & Cheese,,,170.0,9.0,15.0,1.0,7.0,3.0,105.0,330.0,entree_only,breakfast
151,Taco Bell,Combo Burrito,,,450.0,18.0,51.0,3.0,21.0,7.0,40.0,1380.0,entree_only,none
152,Taco Bell,7-Layer Burrito,,,440.0,16.0,59.0,4.0,14.0,6.0,15.0,1000.0,entree_only,none
154,Taco Bell,Quesadilla - Chicken,,,510.0,28.0,38.0,3.0,27.0,12.0,75.0,1210.0,entree_only,none
155,Taco Bell,Mexican Pizza,,,540.0,30.0,49.0,3.0,20.0,8.0,40.0,990.0,entree_only,none
156,Taco Bell,Cheesy Potato Griller,,,340.0,13.0,50.0,3.0,8.0,3.0,5.0,780.0,entree_only,none
157,Taco Bell,Quesarito - Steak,,,630.0,30.0,66.0,4.0,24.0,11.0,65.0,1370.0,entree_only,none
158,Taco Bell,Cheesy Potato Burrito,,,480.0,21.0,55.0,4.0,17.0,7.0,40.0,1300.0,entree_only,none
161,Taco Bell,Beefy Mini Quesadilla,,,210.0,11.0,17.0,1.0,9.0,4.0,25.0,540.0,entree_only,none
162,Taco Bell,Grilled Breakfast Burrito - Sausage,,,340.0,17.0,36.0,3.0,11.0,5.0,110.0,730.0,entree_only,breakfast
164,Taco Bell,Power Menu Burrito - Steak,,,460.0,21.0,42.0,4.0,25.0,8.0,65.0,1220.0,entree_only,none
165,Taco Bell,Black Bean Burrito,,,390.0,11.0,60.0,2.0,13.0,4.0,10.0,1020.0,entree_only,none
174,Taco Bell,Cheesy Gordita Crunch Supreme,,,520.0,29.0,43.0,5.0,21.0,11.0,60.0,870.0,entree_only,none
176,Taco Bell,Breakfast Quesadilla - Steak,,,500.0,26.0,38.0,2.0,29.0,12.0,165.0,1260.0,entree_only,breakfast
181,Taco Bell,Nacho Cheese Doritos Double Decker Taco,,,320.0,13.0,36.0,2.0,14.0,5.0,25.0,750.0,entree_only,none
182,Taco Bell,Fiery Doritos Double Decker Taco,,,320.0,13.0,36.0,2.0,14.0,4.5,25.0,760.0,entree_only,none
209,Taco Bell,Grilled Steak Soft Taco,,,200.0,10.0,17.0,2.0,12.0,3.5,30.0,510.0,entree_only,none
210,Taco Bell,Nacho Cheese Doritos Locos Taco,,,160.0,9.0,13.0,1.0,8.0,3.5,25.0,360.0,entree_only,none
211,Taco Bell,Fiesta Taco Salad - Chicken,,,720.0,33.0,73.0,6.0,32.0,7.0,65.0,1260.0,entree_only,none
214,Taco Bell,Gordita Supreme - Beef,,,280.0,12.0,31.0,5.0,13.0,4.5,30.0,570.0,entree_only,none
216,Taco Bell,Nacho Cheese Doritos Cheesy Gordita Crunch,,,490.0,28.0,41.0,5.0,20.0,10.0,55.0,900.0,entree_only,none
217,Taco Bell,Power Menu Bowl - Chicken,,,500.0,20.0,54.0,2.0,27.0,6.0,70.0,1230.0,entree_only,none
218,Taco Bell,Fresco Bean Burrito,,,350.0,9.0,56.0,3.0,13.0,2.5,0.0,1050.0,entree_only,none
219,Taco Bell,Fresco Soft Taco - Beef,,,160.0,6.0,18.0,1.0,8.0,2.5,15.0,480.0,entree_only,none
220,Taco Bell,Fresco Burrito Supreme - Steak,,,340.0,9.0,49.0,4.0,17.0,3.0,20.0,1090.0,entree_only,none
222,Taco Bell,Beefy Fritos Burrito,,,440.0,18.0,57.0,3.0,13.0,4.5,20.0,1000.0,entree_only,none
224,Taco Bell,Fresco Soft Taco - Steak,,,150.0,4.0,17.0,2.0,10.0,1.5,20.0,460.0,entree_only,none
226,Taco Bell,Soft Taco - Chicken,,,170.0,8.0,16.0,1.0,10.0,3.0,40.0,450.0,entree_only,none
227,Taco Bell,Soft Taco - Beef,,,180.0,9.0,18.0,1.0,9.0,4.0,25.0,500.0,entree_only,none
228,Taco Bell,Chalupa Supreme - Steak,,,330.0,16.0,32.0,3.0,15.0,4.0,30.0,530.0,entree_only,none
229,Taco Bell,Cheesy Bean & Rice Burrito,,,430.0,17.0,57.0,4.0,11.0,3.5,5.0,910.0,entree_only,none
230,Taco Bell,Quesadilla - Steak,,,510.0,28.0,38.0,3.0,27.0,12.0,70.0,1220.0,entree_only,none
232,Taco Bell,Burrito Supreme - Steak,,,390.0,12.0,50.0,4.0,19.0,5.0,35.0,1120.0,entree_only,none
234,Taco Bell,Cheesy Gordita Crunch,,,500.0,28.0,41.0,4.0,20.0,10.0,55.0,850.0,entree_only,none
246,Taco Bell,Breakfast Quesadilla - Bacon,,,510.0,28.0,37.0,2.0,26.0,13.0,160.0,1260.0,entree_only,breakfast
0,McDonald's,Chicken Selects (3 Piece),Small French Fries,,610.0,33.0,50.0,0.0,27.0,5.0,70.0,850.0,entree_side,none
1,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,,510.0,26.0,37.0,4.0,30.0,6.0,80.0,930.0,entree_side,none
2,McDonald's,Chicken Selects (3 Piece),Cuties,,415.0,22.0,29.0,6.0,24.0,3.5,70.0,690.0,entree_side,none
3,McDonald's,Chicken Selects (3 Piece),Mozzarella Sticks (3 Piece),,570.0,32.0,39.0,1.0,32.0,7.5,90.0,1150.0,entree_side,none
6,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,,480.0,23.5,32.0,0.0,35.0,3.5,85.0,1570.0,entree_side,none
10,McDonald's,Chicken Selects (3 Piece),Pineapple Side,,440.0,22.0,36.0,11.0,25.0,3.5,70.0,690.0,entree_side,none
16,McDonald's,Chicken Selects (3 Piece),Plain Gourmet Pretzel Twist,,850.0,29.0,111.0,4.0,37.0,5.0,70.0,1160.0,entree_side,none
18,McDonald's,Chicken Selects (3 Piece),Side Salad,,395.0,22.0,24.0,1.0,25.0,3.5,70.0,705.0,entree_side,none
21,McDonald's,Chicken Selects (3 Piece),Gourmet Twist Hot Pretzel with Butter Salt,,860.0,30.0,111.0,4.0,37.0,5.0,70.0,1670.0,entree_side,none
22,McDonald's,Chicken Selects (3 Piece),Apple Slices,,415.0,22.0,30.0,7.0,24.0,3.5,70.0,690.0,entree_side,none
23,McDonald's,Chicken Selects (3 Piece),Hash Browns,,530.0,31.0,37.0,0.0,25.0,5.0,70.0,1010.0,entree_side,none
24,McDonald's,Chicken Selects (3 Piece),Kids Fries,,490.0,27.0,36.0,0.0,25.0,4.5,70.0,770.0,entree_side,none
26,McDonald's,"Bacon, Egg & Cheese Bagel",Mac N Cheese,,680.0,29.0,70.0,11.0,32.0,13.5,235.0,1500.0,entree_side,breakfast
31,McDonald's,"Bacon, Egg & Cheese Bagel",Chicken Noodle Soup,,650.0,26.5,65.0,7.0,37.0,11.0,240.0,2140.0,entree_side,breakfast
43,McDonald's,"Bacon, Egg & Cheese Bagel",Side Salad,,565.0,25.0,57.0,8.0,27.0,11.0,225.0,1275.0,entree_side,breakfast
49,McDonald's,"Bacon, Egg & Cheese Bagel",Kids Fries,,660.0,30.0,69.0,7.0,27.0,12.0,225.0,1340.0,entree_side,breakfast
75,Burger King,Double Cheeseburger,Small French Fries,,580.0,29.0,56.0,7.0,23.0,9.5,70.0,740.0,entree_side,none
76,Burger King,Double Cheeseburger,Mac N Cheese,,480.0,22.0,43.0,11.0,26.0,10.5,80.0,820.0,entree_side,none
78,Burger King,Double Cheeseburger,Mozzarella Sticks (3 Piece),,540.0,28.0,45.0,8.0,28.0,12.0,90.0,1040.0,entree_side,none
80,Burger King,Double Cheeseburger,McCheddar Potato Bites (8 piece),,620.0,31.0,58.0,9.0,26.0,11.5,80.0,1290.0,entree_side,none
81,Burger King,Double Cheeseburger,Chicken Noodle Soup,,450.0,19.5,38.0,7.0,31.0,8.0,85.0,1460.0,entree_side,none
91,Burger King,Double Cheeseburger,Plain Gourmet Pretzel Twist,,820.0,25.0,117.0,11.0,33.0,9.5,70.0,1050.0,entree_side,none
93,Burger King,Double Cheeseburger,Side Salad,,365.0,18.0,30.0,8.0,21.0,8.0,70.0,595.0,entree_side,none
96,Burger King,Double Cheeseburger,Gourmet Twist Hot Pretzel with Butter Salt,,830.0,26.0,117.0,11.0,33.0,9.5,70.0,1560.0,entree_side,none
98,Burger King,Double Cheeseburger,Hash Browns,,500.0,27.0,43.0,7.0,21.0,9.5,70.0,900.0,entree_side,none
99,Burger King,Double Cheeseburger,Kids Fries,,460.0,23.0,42.0,7.0,21.0,9.0,70.0,660.0,entree_side,none
100,McDonald's,Egg McMuffin,Small French Fries,,530.0,23.0,59.0,3.0,21.0,7.5,245.0,890.0,entree_side,breakfast
101,McDonald's,Egg McMuffin,Mac N Cheese,,430.0,16.0,46.0,7.0,24.0,8.5,255.0,970.0,entree_side,breakfast
102,McDonald's,Egg McMuffin,Cuties,,335.0,12.0,38.0,9.0,18.0,6.0,245.0,730.0,entree_side,breakfast
103,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),,490.0,22.0,48.0,4.0,26.0,10.0,265.0,1190.0,entree_side,breakfast
104,McDonald's,Egg McMuffin,Medium French Fries,,640.0,28.0,74.0,3.0,22.0,8.0,245.0,960.0,entree_side,breakfast
105,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),,570.0,25.0,61.0,5.0,24.0,9.5,255.0,1440.0,entree_side,breakfast
106,McDonald's,Egg McMuffin,Chicken Noodle Soup,,400.0,13.5,41.0,3.0,29.0,6.0,260.0,1610.0,entree_side,breakfast
108,McDonald's,Egg McMuffin,McCheddar Potato Bites (12 piece),,700.0,32.0,77.0,6.0,27.0,11.0,260.0,1800.0,entree_side,breakfast
114,McDonald's,Egg McMuffin,Spam Side Order,,490.0,28.0,31.0,4.0,26.0,12.0,290.0,1390.0,entree_side,breakfast
116,McDonald's,Egg McMuffin,Plain Gourmet Pretzel Twist,,770.0,19.0,120.0,7.0,31.0,7.5,245.0,1200.0,entree_side,breakfast
118,McDonald's,Egg McMuffin,Side Salad,,315.0,12.0,33.0,4.0,19.0,6.0,245.0,745.0,entree_side,breakfast
121,McDonald's,Egg McMuffin,Gourmet Twist Hot Pretzel with Butter Salt,,780.0,20.0,120.0,7.0,31.0,7.5,245.0,1710.0,entree_side,breakfast
122,McDonald's,Egg McMuffin,Apple Slices,,335.0,12.0,39.0,10.0,18.0,6.0,245.0,730.0,entree_side,breakfast
123,McDonald's,Egg McMuffin,Hash Browns,,450.0,21.0,46.0,3.0,19.0,7.5,245.0,1050.0,entree_side,breakfast
124,McDonald's,Egg McMuffin,Kids Fries,,410.0,17.0,45.0,3.0,19.0,7.0,245.0,810.0,entree_side,breakfast
125,McDonald's,Grilled Onion Cheddar Burger,Small French Fries,,540.0,24.0,61.0,6.0,18.0,7.5,45.0,800.0,entree_side,none
126,McDonald's,Grilled Onion Cheddar Burger,Mac N Cheese,,440.0,17.0,48.0,10.0,21.0,8.5,55.0,880.0,entree_side,none
127,McDonald's,Grilled Onion Cheddar Burger,Cuties,,345.0,13.0,40.0,12.0,15.0,6.0,45.0,640.0,entree_side,none
128,McDonald's,Grilled Onion Cheddar Burger,Mozzarella Sticks (3 Piece),,500.0,23.0,50.0,7.0,23.0,10.0,65.0,1100.0,entree_side,none
129,McDonald's,Grilled Onion Cheddar Burger,Medium French Fries,,650.0,29.0,76.0,6.0,19.0,8.0,45.0,870.0,entree_side,none
130,McDonald's,Grilled Onion Cheddar Burger,McCheddar Potato Bites (8 piece),,580.0,26.0,63.0,8.0,21.0,9.5,55.0,1350.0,entree_side,none
131,McDonald's,Grilled Onion Cheddar Burger,Chicken Noodle Soup,,410.0,14.5,43.0,6.0,26.0,6.0,60.0,1520.0,entree_side,none
133,McDonald's,Grilled Onion Cheddar Burger,McCheddar Potato Bites (12 piece),,710.0,33.0,79.0,9.0,24.0,11.0,60.0,1710.0,entree_side,none
139,McDonald's,Grilled Onion Cheddar Burger,Spam Side Order,,500.0,29.0,33.0,7.0,23.0,12.0,90.0,1300.0,entree_side,none
141,McDonald's,Grilled Onion Cheddar Burger,Plain Gourmet Pretzel Twist,,780.0,20.0,122.0,10.0,28.0,7.5,45.0,1110.0,entree_side,none
143,McDonald's,Grilled Onion Cheddar Burger,Side Salad,,325.0,13.0,35.0,7.0,16.0,6.0,45.0,655.0,entree_side,none
146,McDonald's,Grilled Onion Cheddar Burger,Gourmet Twist Hot Pretzel with Butter Salt,,790.0,21.0,122.0,10.0,28.0,7.5,45.0,1620.0,entree_side,none
148,McDonald's,Grilled Onion Cheddar Burger,Hash Browns,,460.0,22.0,48.0,6.0,16.0,7.5,45.0,960.0,entree_side,none
149,McDonald's,Grilled Onion Cheddar Burger,Kids Fries,,420.0,18.0,47.0,6.0,16.0,7.0,45.0,720.0,entree_side,none
150,McDonald's,Mac Snack Wrap,Small French Fries,,570.0,31.0,55.0,2.0,18.0,8.5,50.0,820.0,entree_side,none
151,McDonald's,Mac Snack Wrap,Mac N Cheese,,470.0,24.0,42.0,6.0,21.0,9.5,60.0,900.0,entree_side,none
152,McDonald's,Mac Snack Wrap,Cuties,,375.0,20.0,34.0,8.0,15.0,7.0,50.0,660.0,entree_side,none
153,McDonald's,Mac Snack Wrap,Mozzarella Sticks (3 Piece),,530.0,30.0,44.0,3.0,23.0,11.0,70.0,1120.0,entree_side,none
155,McDonald's,Mac Snack Wrap,McCheddar Potato Bites (8 piece),,610.0,33.0,57.0,4.0,21.0,10.5,60.0,1370.0,entree_side,none
156,McDonald's,Mac Snack Wrap,Chicken Noodle Soup,,440.0,21.5,37.0,2.0,26.0,7.0,65.0,1540.0,entree_side,none
166,McDonald's,Mac Snack Wrap,Plain Gourmet Pretzel Twist,,810.0,27.0,116.0,6.0,28.0,8.5,50.0,1130.0,entree_side,none
168,McDonald's,Mac Snack Wrap,Side Salad,,355.0,20.0,29.0,3.0,16.0,7.0,50.0,675.0,entree_side,none
171,McDonald's,Mac Snack Wrap,Gourmet Twist Hot Pretzel with Butter Salt,,820.0,28.0,116.0,6.0,28.0,8.5,50.0,1640.0,entree_side,none
172,McDonald's,Mac Snack Wrap,Apple Slices,,375.0,20.0,35.0,9.0,15.0,7.0,50.0,660.0,entree_side,none
173,McDonald's,Mac Snack Wrap,Hash Browns,,490.0,29.0,42.0,2.0,16.0,8.5,50.0,980.0,entree_side,none
174,McDonald's,Mac Snack Wrap,Kids Fries,,450.0,25.0,41.0,2.0,16.0,8.0,50.0,740.0,entree_side,none
175,McDonald's,McDouble,Small French Fries,,610.0,29.0,63.0,7.0,26.0,9.5,70.0,1000.0,entree_side,none
176,McDonald's,McDouble,Mac N Cheese,,510.0,22.0,50.0,11.0,29.0,10.5,80.0,1080.0,entree_side,none
178,McDonald's,McDouble,Mozzarella Sticks (3 Piece),,570.0,28.0,52.0,8.0,31.0,12.0,90.0,1300.0,entree_side,none
180,McDonald's,McDouble,McCheddar Potato Bites (8 piece),,650.0,31.0,65.0,9.0,29.0,11.5,80.0,1550.0,entree_side,none
181,McDonald's,McDouble,Chicken Noodle Soup,,480.0,19.5,45.0,7.0,34.0,8.0,85.0,1720.0,entree_side,none
191,McDonald's,McDouble,Plain Gourmet Pretzel Twist,,850.0,25.0,124.0,11.0,36.0,9.5,70.0,1310.0,entree_side,none
193,McDonald's,McDouble,Side Salad,,395.0,18.0,37.0,8.0,24.0,8.0,70.0,855.0,entree_side,none
196,McDonald's,McDouble,Gourmet Twist Hot Pretzel with Butter Salt,,860.0,26.0,124.0,11.0,36.0,9.5,70.0,1820.0,entree_side,none
198,McDonald's,McDouble,Hash Browns,,530.0,27.0,50.0,7.0,24.0,9.5,70.0,1160.0,entree_side,none
199,McDonald's,McDouble,Kids Fries,,490.0,23.0,49.0,7.0,24.0,9.0,70.0,920.0,entree_side,none
200,McDonald's,"Ranch Snack Wrap, Grilled",Small French Fries,,530.0,24.0,54.0,2.0,24.0,6.0,65.0,1050.0,entree_side,none
201,McDonald's,"Ranch Snack Wrap, Grilled",Mac N Cheese,,430.0,17.0,41.0,6.0,27.0,7.0,75.0,1130.0,entree_side,none
202,McDonald's,"Ranch Snack Wrap, Grilled",Cuties,,335.0,13.0,33.0,8.0,21.0,4.5,65.0,890.0,entree_side,none
203,McDonald's,"Ranch Snack Wrap, Grilled",Mozzarella Sticks (3 Piece),,490.0,23.0,43.0,3.0,29.0,8.5,85.0,1350.0,entree_side,none
204,McDonald's,"Ranch Snack Wrap, Grilled",Medium French Fries,,640.0,29.0,69.0,2.0,25.0,6.5,65.0,1120.0,entree_side,none
205,McDonald's,"Ranch Snack Wrap, Grilled",McCheddar Potato Bites (8 piece),,570.0,26.0,56.0,4.0,27.0,8.0,75.0,1600.0,entree_side,none
206,McDonald's,"Ranch Snack Wrap, Grilled",Chicken Noodle Soup,,400.0,14.5,36.0,2.0,32.0,4.5,80.0,1770.0,entree_side,none
208,McDonald's,"Ranch Snack Wrap, Grilled",McCheddar Potato Bites (12 piece),,700.0,33.0,72.0,5.0,30.0,9.5,80.0,1960.0,entree_side,none
214,McDonald's,"Ranch Snack Wrap, Grilled",Spam Side Order,,490.0,29.0,26.0,3.0,29.0,10.5,110.0,1550.0,entree_side,none
216,McDonald's,"Ranch Snack Wrap, Grilled",Plain Gourmet Pretzel Twist,,770.0,20.0,115.0,6.0,34.0,6.0,65.0,1360.0,entree_side,none
218,McDonald's,"Ranch Snack Wrap, Grilled",Side Salad,,315.0,13.0,28.0,3.0,22.0,4.5,65.0,905.0,entree_side,none
221,McDonald's,"Ranch Snack Wrap, Grilled",Gourmet Twist Hot Pretzel with Butter Salt,,780.0,21.0,115.0,6.0,34.0,6.0,65.0,1870.0,entree_side,none
222,McDonald's,"Ranch Snack Wrap, Grilled",Apple Slices,,335.0,13.0,34.0,9.0,21.0,4.5,65.0,890.0,entree_side,none
223,McDonald's,"Ranch Snack Wrap, Grilled",Hash Browns,,450.0,22.0,41.0,2.0,22.0,6.0,65.0,1210.0,entree_side,none
224,McDonald's,"Ranch Snack Wrap, Grilled",Kids Fries,,410.0,18.0,40.0,2.0,22.0,5.5,65.0,970.0,entree_side,none
250,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Small French Fries,,640.0,32.0,68.0,3.0,21.0,12.5,40.0,1450.0,entree_side,breakfast
251,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Mac N Cheese,,540.0,25.0,55.0,7.0,24.0,13.5,50.0,1530.0,entree_side,breakfast
252,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Cuties,,445.0,21.0,47.0,9.0,18.0,11.0,40.0,1290.0,entree_side,breakfast
253,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Mozzarella Sticks (3 Piece),,600.0,31.0,57.0,4.0,26.0,15.0,60.0,1750.0,entree_side,breakfast
256,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Chicken Noodle Soup,,510.0,22.5,50.0,3.0,29.0,11.0,55.0,2170.0,entree_side,breakfast
266,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Plain Gourmet Pretzel Twist,,880.0,28.0,129.0,7.0,31.0,12.5,40.0,1760.0,entree_side,breakfast
268,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Side Salad,,425.0,21.0,42.0,4.0,19.0,11.0,40.0,1305.0,entree_side,breakfast
271,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Gourmet Twist Hot Pretzel with Butter Salt,,890.0,29.0,129.0,7.0,31.0,12.5,40.0,2270.0,entree_side,breakfast
272,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Apple Slices,,445.0,21.0,48.0,10.0,18.0,11.0,40.0,1290.0,entree_side,breakfast
273,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Hash Browns,,560.0,30.0,55.0,3.0,19.0,12.5,40.0,1610.0,entree_side,breakfast
274,McDonald's,"Bacon, Egg & Cheese Biscuit with Egg Whites",Kids Fries,,520.0,26.0,54.0,3.0,19.0,12.0,40.0,1370.0,entree_side,breakfast
275,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Small French Fries,,720.0,30.0,70.0,5.0,42.0,8.5,120.0,1670.0,entree_side,none
276,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Mac N Cheese,,620.0,23.0,57.0,9.0,45.0,9.5,130.0,1750.0,entree_side,none
277,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Cuties,,525.0,19.0,49.0,11.0,39.0,7.0,120.0,1510.0,entree_side,none
278,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Mozzarella Sticks (3 Piece),,680.0,29.0,59.0,6.0,47.0,11.0,140.0,1970.0,entree_side,none
280,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",McCheddar Potato Bites (8 piece),,760.0,32.0,72.0,7.0,45.0,10.5,130.0,2220.0,entree_side,none
281,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Chicken Noodle Soup,,590.0,20.5,52.0,5.0,50.0,7.0,135.0,2390.0,entree_side,none
291,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Plain Gourmet Pretzel Twist,,960.0,26.0,131.0,9.0,52.0,8.5,120.0,1980.0,entree_side,none
293,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Side Salad,,505.0,19.0,44.0,6.0,40.0,7.0,120.0,1525.0,entree_side,none
296,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Gourmet Twist Hot Pretzel with Butter Salt,,970.0,27.0,131.0,9.0,52.0,8.5,120.0,2490.0,entree_side,none
297,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Apple Slices,,525.0,19.0,50.0,12.0,39.0,7.0,120.0,1510.0,entree_side,none
298,McDonald's,"Premium McWrap Chicken & Ranch, Grilled",Hash Browns,,640.0,28.0,57.0,5.0,40.0,8.5,120.0,1830.0,entree_side,none
