,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
182051,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Side Salad,Raspberry Pastry,365.0,18.0,28.0,5.0,23.0,4.5,65.0,800.0,entree_side_dessert,none
182247,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,765.0,24.5,103.0,4.0,35.0,4.0,50.0,1660.0,entree_side_dessert,none
182303,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Apple Slices,Butter Croissant,415.0,20.0,36.0,9.0,23.0,6.5,80.0,860.0,entree_side_dessert,none
182320,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Apple Slices,Peanuts Packet for Sundaes,320.0,16.5,22.0,7.0,22.0,2.5,50.0,680.0,entree_side_dessert,none
182391,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Hash Browns,Kiddie Cone,435.0,23.0,32.0,6.0,22.0,4.0,55.0,1020.0,entree_side_dessert,none
182393,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Hash Browns,Peanuts Packet for Sundaes,435.0,25.5,29.0,0.0,23.0,4.0,50.0,1000.0,entree_side_dessert,none
182449,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Butter Croissant,490.0,25.0,42.0,2.0,24.0,7.5,80.0,940.0,entree_side_dessert,none
182464,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Kiddie Cone,395.0,19.0,31.0,6.0,22.0,3.5,55.0,780.0,entree_side_dessert,none
182466,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Peanuts Packet for Sundaes,395.0,21.5,28.0,0.0,23.0,3.5,50.0,760.0,entree_side_dessert,none
182489,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Raspberry Pastry,460.0,23.0,40.0,4.0,23.0,5.5,65.0,865.0,entree_side_dessert,none
186610,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Butter Croissant,600.0,24.5,61.0,9.0,34.0,11.5,100.0,1980.0,entree_side_dessert,breakfast
186627,McDonald's,Cheeseburger Bacon New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,505.0,21.0,47.0,7.0,33.0,7.5,70.0,1800.0,entree_side_dessert,breakfast
187503,McDonald's,Cheeseburger Bacon New York,Side Salad,Peanuts Packet for Sundaes,420.0,19.5,39.0,8.0,23.0,7.5,55.0,935.0,entree_side_dessert,breakfast
187941,McDonald's,Cheeseburger Bacon New York,Kids Fries,Peanuts Packet for Sundaes,515.0,24.5,51.0,7.0,23.0,8.5,55.0,1000.0,entree_side_dessert,breakfast
198453,McDonald's,Southern Style Chicken Biscuit Pressure Fried,Side Salad,Peanuts Packet for Sundaes,500.0,25.5,51.0,5.0,18.0,8.5,40.0,1155.0,entree_side_dessert,breakfast
200789,McDonald's,Cheeseburger,Small French Fries,Peanuts Packet for Sundaes,575.0,26.5,64.0,7.0,20.0,7.0,40.0,840.0,entree_side_dessert,none
201008,McDonald's,Cheeseburger,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,535.0,25.5,53.0,8.0,25.0,9.5,60.0,1140.0,entree_side_dessert,none
201210,McDonald's,Cheeseburger,Chicken Noodle Soup,Butter Croissant,540.0,20.5,60.0,9.0,29.0,9.5,85.0,1740.0,entree_side_dessert,none
201227,McDonald's,Cheeseburger,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,17.0,46.0,7.0,28.0,5.5,55.0,1560.0,entree_side_dessert,none
202103,McDonald's,Cheeseburger,Side Salad,Peanuts Packet for Sundaes,360.0,15.5,38.0,8.0,18.0,5.5,40.0,695.0,entree_side_dessert,none
202468,McDonald's,Cheeseburger,Hash Browns,Peanuts Packet for Sundaes,495.0,24.5,51.0,7.0,18.0,7.0,40.0,1000.0,entree_side_dessert,none
202524,McDonald's,Cheeseburger,Kids Fries,Butter Croissant,550.0,24.0,64.0,9.0,19.0,10.5,70.0,940.0,entree_side_dessert,none
202541,McDonald's,Cheeseburger,Kids Fries,Peanuts Packet for Sundaes,455.0,20.5,50.0,7.0,18.0,6.5,40.0,760.0,entree_side_dessert,none
204422,Burger King,Hamburger,Small French Fries,Butter Croissant,590.0,26.0,71.0,8.0,17.0,9.0,60.0,720.0,entree_side_dessert,none
204439,Burger King,Hamburger,Small French Fries,Peanuts Packet for Sundaes,495.0,22.5,57.0,6.0,16.0,5.0,30.0,540.0,entree_side_dessert,none
204641,Burger King,Hamburger,Mozzarella Sticks (3 Piece),Butter Croissant,550.0,25.0,60.0,9.0,22.0,11.5,80.0,1020.0,entree_side_dessert,none
204658,Burger King,Hamburger,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,455.0,21.5,46.0,7.0,21.0,7.5,50.0,840.0,entree_side_dessert,none
204804,Burger King,Hamburger,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,535.0,24.5,59.0,8.0,19.0,7.0,40.0,1090.0,entree_side_dessert,none
204860,Burger King,Hamburger,Chicken Noodle Soup,Butter Croissant,460.0,16.5,53.0,8.0,25.0,7.5,75.0,1440.0,entree_side_dessert,none
204877,Burger King,Hamburger,Chicken Noodle Soup,Peanuts Packet for Sundaes,365.0,13.0,39.0,6.0,24.0,3.5,45.0,1260.0,entree_side_dessert,none
205736,Burger King,Hamburger,Side Salad,Butter Croissant,375.0,15.0,45.0,9.0,15.0,7.5,60.0,575.0,entree_side_dessert,none
205753,Burger King,Hamburger,Side Salad,Peanuts Packet for Sundaes,280.0,11.5,31.0,7.0,14.0,3.5,30.0,395.0,entree_side_dessert,none
206101,Burger King,Hamburger,Hash Browns,Butter Croissant,510.0,24.0,58.0,8.0,15.0,9.0,60.0,880.0,entree_side_dessert,none
206118,Burger King,Hamburger,Hash Browns,Peanuts Packet for Sundaes,415.0,20.5,44.0,6.0,14.0,5.0,30.0,700.0,entree_side_dessert,none
206174,Burger King,Hamburger,Kids Fries,Butter Croissant,470.0,20.0,57.0,8.0,15.0,8.5,60.0,640.0,entree_side_dessert,none
206191,Burger King,Hamburger,Kids Fries,Peanuts Packet for Sundaes,375.0,16.5,43.0,6.0,14.0,4.5,30.0,460.0,entree_side_dessert,none
206337,McDonald's,McChicken,Mac N Cheese,Peanuts Packet for Sundaes,525.0,22.5,58.0,9.0,23.0,6.5,50.0,840.0,entree_side_dessert,none
206685,McDonald's,McChicken,Chicken Noodle Soup,Butter Croissant,590.0,23.5,67.0,7.0,29.0,8.0,85.0,1660.0,entree_side_dessert,none
206702,McDonald's,McChicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,495.0,20.0,53.0,5.0,28.0,4.0,55.0,1480.0,entree_side_dessert,none
206725,McDonald's,McChicken,Chicken Noodle Soup,Raspberry Pastry,560.0,21.5,65.0,9.0,28.0,6.0,70.0,1585.0,entree_side_dessert,none
207561,McDonald's,McChicken,Side Salad,Butter Croissant,505.0,22.0,59.0,8.0,19.0,8.0,70.0,795.0,entree_side_dessert,none
207578,McDonald's,McChicken,Side Salad,Peanuts Packet for Sundaes,410.0,18.5,45.0,6.0,18.0,4.0,40.0,615.0,entree_side_dessert,none
208016,McDonald's,McChicken,Kids Fries,Peanuts Packet for Sundaes,505.0,23.5,57.0,5.0,18.0,5.0,40.0,680.0,entree_side_dessert,none
208039,McDonald's,McChicken,Kids Fries,Raspberry Pastry,570.0,25.0,69.0,9.0,18.0,7.0,55.0,785.0,entree_side_dessert,none
208162,McDonald's,Premium Bacon Ranch Salad without chicken,Mac N Cheese,Peanuts Packet for Sundaes,495.0,21.5,27.0,8.0,50.0,9.0,145.0,1470.0,entree_side_dessert,breakfast
208510,McDonald's,Premium Bacon Ranch Salad without chicken,Chicken Noodle Soup,Butter Croissant,560.0,22.5,36.0,6.0,56.0,10.5,180.0,2290.0,entree_side_dessert,breakfast
208527,McDonald's,Premium Bacon Ranch Salad without chicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,465.0,19.0,22.0,4.0,55.0,6.5,150.0,2110.0,entree_side_dessert,breakfast
208550,McDonald's,Premium Bacon Ranch Salad without chicken,Chicken Noodle Soup,Raspberry Pastry,530.0,20.5,34.0,8.0,55.0,8.5,165.0,2215.0,entree_side_dessert,breakfast
209386,McDonald's,Premium Bacon Ranch Salad without chicken,Side Salad,Butter Croissant,475.0,21.0,28.0,7.0,46.0,10.5,165.0,1425.0,entree_side_dessert,breakfast
209403,McDonald's,Premium Bacon Ranch Salad without chicken,Side Salad,Peanuts Packet for Sundaes,380.0,17.5,14.0,5.0,45.0,6.5,135.0,1245.0,entree_side_dessert,breakfast
209426,McDonald's,Premium Bacon Ranch Salad without chicken,Side Salad,Raspberry Pastry,445.0,19.0,26.0,9.0,45.0,8.5,150.0,1350.0,entree_side_dessert,breakfast
209768,McDonald's,Premium Bacon Ranch Salad without chicken,Hash Browns,Peanuts Packet for Sundaes,515.0,26.5,27.0,4.0,45.0,8.0,135.0,1550.0,entree_side_dessert,breakfast
209824,McDonald's,Premium Bacon Ranch Salad without chicken,Kids Fries,Butter Croissant,570.0,26.0,40.0,6.0,46.0,11.5,165.0,1490.0,entree_side_dessert,breakfast
209841,McDonald's,Premium Bacon Ranch Salad without chicken,Kids Fries,Peanuts Packet for Sundaes,475.0,22.5,26.0,4.0,45.0,7.5,135.0,1310.0,entree_side_dessert,breakfast
209864,McDonald's,Premium Bacon Ranch Salad without chicken,Kids Fries,Raspberry Pastry,540.0,24.0,38.0,8.0,45.0,9.5,150.0,1415.0,entree_side_dessert,breakfast
209970,McDonald's,Sausage Burrito,Mac N Cheese,Butter Croissant,560.0,26.0,58.0,8.0,22.0,13.0,205.0,1220.0,entree_side_dessert,breakfast
209987,McDonald's,Sausage Burrito,Mac N Cheese,Peanuts Packet for Sundaes,465.0,22.5,44.0,6.0,21.0,9.0,175.0,1040.0,entree_side_dessert,breakfast
210060,McDonald's,Sausage Burrito,Cuties,Peanuts Packet for Sundaes,370.0,18.5,36.0,8.0,15.0,6.5,165.0,800.0,entree_side_dessert,breakfast
210131,McDonald's,Sausage Burrito,Mozzarella Sticks (3 Piece),Kiddie Cone,525.0,26.0,49.0,9.0,22.0,10.5,190.0,1280.0,entree_side_dessert,breakfast
210335,McDonald's,Sausage Burrito,Chicken Noodle Soup,Butter Croissant,530.0,23.5,53.0,4.0,27.0,10.5,210.0,1860.0,entree_side_dessert,breakfast
210350,McDonald's,Sausage Burrito,Chicken Noodle Soup,Kiddie Cone,435.0,17.5,42.0,8.0,25.0,6.5,185.0,1700.0,entree_side_dessert,breakfast
210352,McDonald's,Sausage Burrito,Chicken Noodle Soup,Peanuts Packet for Sundaes,435.0,20.0,39.0,2.0,26.0,6.5,180.0,1680.0,entree_side_dessert,breakfast
210375,McDonald's,Sausage Burrito,Chicken Noodle Soup,Raspberry Pastry,500.0,21.5,51.0,6.0,26.0,8.5,195.0,1785.0,entree_side_dessert,breakfast
211211,McDonald's,Sausage Burrito,Side Salad,Butter Croissant,445.0,22.0,45.0,5.0,17.0,10.5,195.0,995.0,entree_side_dessert,breakfast
211226,McDonald's,Sausage Burrito,Side Salad,Kiddie Cone,350.0,16.0,34.0,9.0,15.0,6.5,170.0,835.0,entree_side_dessert,breakfast
211228,McDonald's,Sausage Burrito,Side Salad,Peanuts Packet for Sundaes,350.0,18.5,31.0,3.0,16.0,6.5,165.0,815.0,entree_side_dessert,breakfast
211251,McDonald's,Sausage Burrito,Side Salad,Raspberry Pastry,415.0,20.0,43.0,7.0,16.0,8.5,180.0,920.0,entree_side_dessert,breakfast
211520,McDonald's,Sausage Burrito,Apple Slices,Peanuts Packet for Sundaes,370.0,18.5,37.0,9.0,15.0,6.5,165.0,800.0,entree_side_dessert,breakfast
211591,McDonald's,Sausage Burrito,Hash Browns,Kiddie Cone,485.0,25.0,47.0,8.0,15.0,8.0,170.0,1140.0,entree_side_dessert,breakfast
211664,McDonald's,Sausage Burrito,Kids Fries,Kiddie Cone,445.0,21.0,46.0,8.0,15.0,7.5,170.0,900.0,entree_side_dessert,breakfast
211666,McDonald's,Sausage Burrito,Kids Fries,Peanuts Packet for Sundaes,445.0,23.5,43.0,2.0,16.0,7.5,165.0,880.0,entree_side_dessert,breakfast
211689,McDonald's,Sausage Burrito,Kids Fries,Raspberry Pastry,510.0,25.0,55.0,6.0,16.0,9.5,180.0,985.0,entree_side_dessert,breakfast
221302,McDonald's,Bacon Buffalo Ranch McChicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,575.0,26.0,53.0,6.0,33.0,5.0,70.0,1920.0,entree_side_dessert,breakfast
222178,McDonald's,Bacon Buffalo Ranch McChicken,Side Salad,Peanuts Packet for Sundaes,490.0,24.5,45.0,7.0,23.0,5.0,55.0,1055.0,entree_side_dessert,breakfast
224003,McDonald's,Bacon Cheddar McChicken,Side Salad,Peanuts Packet for Sundaes,530.0,26.5,48.0,7.0,26.0,8.5,70.0,1055.0,entree_side_dessert,breakfast
224570,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Mac N Cheese,Butter Croissant,570.0,26.0,40.0,8.0,41.0,11.5,155.0,1620.0,entree_side_dessert,none
224587,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Mac N Cheese,Peanuts Packet for Sundaes,475.0,22.5,26.0,6.0,40.0,7.5,125.0,1440.0,entree_side_dessert,none
224660,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Cuties,Peanuts Packet for Sundaes,380.0,18.5,18.0,8.0,34.0,5.0,115.0,1200.0,entree_side_dessert,none
224731,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Mozzarella Sticks (3 Piece),Kiddie Cone,535.0,26.0,31.0,9.0,41.0,9.0,140.0,1680.0,entree_side_dessert,none
224935,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Chicken Noodle Soup,Butter Croissant,540.0,23.5,35.0,4.0,46.0,9.0,160.0,2260.0,entree_side_dessert,none
224950,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Chicken Noodle Soup,Kiddie Cone,445.0,17.5,24.0,8.0,44.0,5.0,135.0,2100.0,entree_side_dessert,none
224952,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,20.0,21.0,2.0,45.0,5.0,130.0,2080.0,entree_side_dessert,none
224975,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Chicken Noodle Soup,Raspberry Pastry,510.0,21.5,33.0,6.0,45.0,7.0,145.0,2185.0,entree_side_dessert,none
225811,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Side Salad,Butter Croissant,455.0,22.0,27.0,5.0,36.0,9.0,145.0,1395.0,entree_side_dessert,none
225826,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Side Salad,Kiddie Cone,360.0,16.0,16.0,9.0,34.0,5.0,120.0,1235.0,entree_side_dessert,none
225828,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Side Salad,Peanuts Packet for Sundaes,360.0,18.5,13.0,3.0,35.0,5.0,115.0,1215.0,entree_side_dessert,none
225851,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Side Salad,Raspberry Pastry,425.0,20.0,25.0,7.0,35.0,7.0,130.0,1320.0,entree_side_dessert,none
226120,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Apple Slices,Peanuts Packet for Sundaes,380.0,18.5,19.0,9.0,34.0,5.0,115.0,1200.0,entree_side_dessert,none
226191,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Hash Browns,Kiddie Cone,495.0,25.0,29.0,8.0,34.0,6.5,120.0,1540.0,entree_side_dessert,none
226264,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Kids Fries,Kiddie Cone,455.0,21.0,28.0,8.0,34.0,6.0,120.0,1300.0,entree_side_dessert,none
226266,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Kids Fries,Peanuts Packet for Sundaes,455.0,23.5,25.0,2.0,35.0,6.0,115.0,1280.0,entree_side_dessert,none
226289,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Kids Fries,Raspberry Pastry,520.0,25.0,37.0,6.0,35.0,8.0,130.0,1385.0,entree_side_dessert,none
229972,McDonald's,Hamburger New York,Small French Fries,Butter Croissant,620.0,26.0,76.0,8.0,19.0,9.0,60.0,810.0,entree_side_dessert,none
229989,McDonald's,Hamburger New York,Small French Fries,Peanuts Packet for Sundaes,525.0,22.5,62.0,6.0,18.0,5.0,30.0,630.0,entree_side_dessert,none
230191,McDonald's,Hamburger New York,Mozzarella Sticks (3 Piece),Butter Croissant,580.0,25.0,65.0,9.0,24.0,11.5,80.0,1110.0,entree_side_dessert,none
230208,McDonald's,Hamburger New York,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,485.0,21.5,51.0,7.0,23.0,7.5,50.0,930.0,entree_side_dessert,none
230354,McDonald's,Hamburger New York,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,565.0,24.5,64.0,8.0,21.0,7.0,40.0,1180.0,entree_side_dessert,none
230410,McDonald's,Hamburger New York,Chicken Noodle Soup,Butter Croissant,490.0,16.5,58.0,8.0,27.0,7.5,75.0,1530.0,entree_side_dessert,none
230427,McDonald's,Hamburger New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,395.0,13.0,44.0,6.0,26.0,3.5,45.0,1350.0,entree_side_dessert,none
231286,McDonald's,Hamburger New York,Side Salad,Butter Croissant,405.0,15.0,50.0,9.0,17.0,7.5,60.0,665.0,entree_side_dessert,none
231303,McDonald's,Hamburger New York,Side Salad,Peanuts Packet for Sundaes,310.0,11.5,36.0,7.0,16.0,3.5,30.0,485.0,entree_side_dessert,none
231651,McDonald's,Hamburger New York,Hash Browns,Butter Croissant,540.0,24.0,63.0,8.0,17.0,9.0,60.0,970.0,entree_side_dessert,none
231668,McDonald's,Hamburger New York,Hash Browns,Peanuts Packet for Sundaes,445.0,20.5,49.0,6.0,16.0,5.0,30.0,790.0,entree_side_dessert,none
231724,McDonald's,Hamburger New York,Kids Fries,Butter Croissant,500.0,20.0,62.0,8.0,17.0,8.5,60.0,730.0,entree_side_dessert,none
231741,McDonald's,Hamburger New York,Kids Fries,Peanuts Packet for Sundaes,405.0,16.5,48.0,6.0,16.0,4.5,30.0,550.0,entree_side_dessert,none
233128,McDonald's,Deluxe Buttermilk Crispy Chicken on Potato Roll,Side Salad,Peanuts Packet for Sundaes,590.0,25.5,60.0,6.0,29.0,5.0,60.0,1035.0,entree_side_dessert,none
233785,McDonald's,Hot N Spicy McChicken Biscuit,Cuties,Peanuts Packet for Sundaes,510.0,25.5,56.0,8.0,16.0,9.5,40.0,1070.0,entree_side_dessert,breakfast
234075,McDonald's,Hot N Spicy McChicken Biscuit,Chicken Noodle Soup,Kiddie Cone,575.0,24.5,62.0,8.0,26.0,9.5,60.0,1970.0,entree_side_dessert,breakfast
234951,McDonald's,Hot N Spicy McChicken Biscuit,Side Salad,Kiddie Cone,490.0,23.0,54.0,9.0,16.0,9.5,45.0,1105.0,entree_side_dessert,breakfast
234953,McDonald's,Hot N Spicy McChicken Biscuit,Side Salad,Peanuts Packet for Sundaes,490.0,25.5,51.0,3.0,17.0,9.5,40.0,1085.0,entree_side_dessert,breakfast
235245,McDonald's,Hot N Spicy McChicken Biscuit,Apple Slices,Peanuts Packet for Sundaes,510.0,25.5,57.0,9.0,16.0,9.5,40.0,1070.0,entree_side_dessert,breakfast
237727,McDonald's,McChicken Deluxe,Chicken Noodle Soup,Peanuts Packet for Sundaes,575.0,24.0,60.0,7.0,31.0,6.5,70.0,1710.0,entree_side_dessert,none
238603,McDonald's,McChicken Deluxe,Side Salad,Peanuts Packet for Sundaes,490.0,22.5,52.0,8.0,21.0,6.5,55.0,845.0,entree_side_dessert,none
239170,McDonald's,Chorizo Burrito,Mac N Cheese,Butter Croissant,580.0,26.0,60.0,9.0,25.0,13.0,215.0,1240.0,entree_side_dessert,breakfast
239187,McDonald's,Chorizo Burrito,Mac N Cheese,Peanuts Packet for Sundaes,485.0,22.5,46.0,7.0,24.0,9.0,185.0,1060.0,entree_side_dessert,breakfast
239260,McDonald's,Chorizo Burrito,Cuties,Peanuts Packet for Sundaes,390.0,18.5,38.0,9.0,18.0,6.5,175.0,820.0,entree_side_dessert,breakfast
239535,McDonald's,Chorizo Burrito,Chicken Noodle Soup,Butter Croissant,550.0,23.5,55.0,5.0,30.0,10.5,220.0,1880.0,entree_side_dessert,breakfast
239550,McDonald's,Chorizo Burrito,Chicken Noodle Soup,Kiddie Cone,455.0,17.5,44.0,9.0,28.0,6.5,195.0,1720.0,entree_side_dessert,breakfast
239552,McDonald's,Chorizo Burrito,Chicken Noodle Soup,Peanuts Packet for Sundaes,455.0,20.0,41.0,3.0,29.0,6.5,190.0,1700.0,entree_side_dessert,breakfast
239575,McDonald's,Chorizo Burrito,Chicken Noodle Soup,Raspberry Pastry,520.0,21.5,53.0,7.0,29.0,8.5,205.0,1805.0,entree_side_dessert,breakfast
240411,McDonald's,Chorizo Burrito,Side Salad,Butter Croissant,465.0,22.0,47.0,6.0,20.0,10.5,205.0,1015.0,entree_side_dessert,breakfast
240428,McDonald's,Chorizo Burrito,Side Salad,Peanuts Packet for Sundaes,370.0,18.5,33.0,4.0,19.0,6.5,175.0,835.0,entree_side_dessert,breakfast
240451,McDonald's,Chorizo Burrito,Side Salad,Raspberry Pastry,435.0,20.0,45.0,8.0,19.0,8.5,190.0,940.0,entree_side_dessert,breakfast
240791,McDonald's,Chorizo Burrito,Hash Browns,Kiddie Cone,505.0,25.0,49.0,9.0,18.0,8.0,180.0,1160.0,entree_side_dessert,breakfast
240864,McDonald's,Chorizo Burrito,Kids Fries,Kiddie Cone,465.0,21.0,48.0,9.0,18.0,7.5,180.0,920.0,entree_side_dessert,breakfast
240866,McDonald's,Chorizo Burrito,Kids Fries,Peanuts Packet for Sundaes,465.0,23.5,45.0,3.0,19.0,7.5,175.0,900.0,entree_side_dessert,breakfast
240889,McDonald's,Chorizo Burrito,Kids Fries,Raspberry Pastry,530.0,25.0,57.0,7.0,19.0,9.5,190.0,1005.0,entree_side_dessert,breakfast
245027,McDonald's,Quarter Pounder,Chicken Noodle Soup,Peanuts Packet for Sundaes,575.0,25.0,51.0,9.0,39.0,8.5,90.0,1580.0,entree_side_dessert,none
246397,McDonald's,Bagel With Cream Cheese,Small French Fries,Butter Croissant,680.0,26.0,94.0,8.0,16.0,10.0,55.0,910.0,entree_side_dessert,breakfast
246414,McDonald's,Bagel With Cream Cheese,Small French Fries,Peanuts Packet for Sundaes,585.0,22.5,80.0,6.0,15.0,6.0,25.0,730.0,entree_side_dessert,breakfast
246616,McDonald's,Bagel With Cream Cheese,Mozzarella Sticks (3 Piece),Butter Croissant,640.0,25.0,83.0,9.0,21.0,12.5,75.0,1210.0,entree_side_dessert,breakfast
246633,McDonald's,Bagel With Cream Cheese,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,545.0,21.5,69.0,7.0,20.0,8.5,45.0,1030.0,entree_side_dessert,breakfast
246779,McDonald's,Bagel With Cream Cheese,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,625.0,24.5,82.0,8.0,18.0,8.0,35.0,1280.0,entree_side_dessert,breakfast
246835,McDonald's,Bagel With Cream Cheese,Chicken Noodle Soup,Butter Croissant,550.0,16.5,76.0,8.0,24.0,8.5,70.0,1630.0,entree_side_dessert,breakfast
246852,McDonald's,Bagel With Cream Cheese,Chicken Noodle Soup,Peanuts Packet for Sundaes,455.0,13.0,62.0,6.0,23.0,4.5,40.0,1450.0,entree_side_dessert,breakfast
247711,McDonald's,Bagel With Cream Cheese,Side Salad,Butter Croissant,465.0,15.0,68.0,9.0,14.0,8.5,55.0,765.0,entree_side_dessert,breakfast
247728,McDonald's,Bagel With Cream Cheese,Side Salad,Peanuts Packet for Sundaes,370.0,11.5,54.0,7.0,13.0,4.5,25.0,585.0,entree_side_dessert,breakfast
248076,McDonald's,Bagel With Cream Cheese,Hash Browns,Butter Croissant,600.0,24.0,81.0,8.0,14.0,10.0,55.0,1070.0,entree_side_dessert,breakfast
248093,McDonald's,Bagel With Cream Cheese,Hash Browns,Peanuts Packet for Sundaes,505.0,20.5,67.0,6.0,13.0,6.0,25.0,890.0,entree_side_dessert,breakfast
248149,McDonald's,Bagel With Cream Cheese,Kids Fries,Butter Croissant,560.0,20.0,80.0,8.0,14.0,9.5,55.0,830.0,entree_side_dessert,breakfast
248166,McDonald's,Bagel With Cream Cheese,Kids Fries,Peanuts Packet for Sundaes,465.0,16.5,66.0,6.0,13.0,5.5,25.0,650.0,entree_side_dessert,breakfast
251378,McDonald's,Double Cheeseburger New York,Side Salad,Peanuts Packet for Sundaes,490.0,25.5,40.0,8.0,28.0,11.5,85.0,1055.0,entree_side_dessert,none
252327,McDonald's,Homestyle Burger,Chicken Noodle Soup,Peanuts Packet for Sundaes,585.0,26.0,49.0,6.0,39.0,8.5,90.0,1510.0,entree_side_dessert,none
253203,McDonald's,Homestyle Burger,Side Salad,Peanuts Packet for Sundaes,500.0,24.5,41.0,7.0,29.0,8.5,75.0,645.0,entree_side_dessert,none
255522,McDonald's,Bagel Plain,Small French Fries,Butter Croissant,630.0,20.0,95.0,7.0,16.0,6.0,30.0,840.0,entree_side_dessert,breakfast
255539,McDonald's,Bagel Plain,Small French Fries,Peanuts Packet for Sundaes,535.0,16.5,81.0,5.0,15.0,2.0,0.0,660.0,entree_side_dessert,breakfast
255562,McDonald's,Bagel Plain,Small French Fries,Raspberry Pastry,600.0,18.0,93.0,9.0,15.0,4.0,15.0,765.0,entree_side_dessert,breakfast
255612,McDonald's,Bagel Plain,Mac N Cheese,Peanuts Packet for Sundaes,435.0,9.5,68.0,9.0,18.0,3.0,10.0,740.0,entree_side_dessert,breakfast
255741,McDonald's,Bagel Plain,Mozzarella Sticks (3 Piece),Butter Croissant,590.0,19.0,84.0,8.0,21.0,8.5,50.0,1140.0,entree_side_dessert,breakfast
255758,McDonald's,Bagel Plain,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,495.0,15.5,70.0,6.0,20.0,4.5,20.0,960.0,entree_side_dessert,breakfast
255814,McDonald's,Bagel Plain,Medium French Fries,Butter Croissant,740.0,25.0,110.0,7.0,17.0,6.5,30.0,910.0,entree_side_dessert,breakfast
255831,McDonald's,Bagel Plain,Medium French Fries,Peanuts Packet for Sundaes,645.0,21.5,96.0,5.0,16.0,2.5,0.0,730.0,entree_side_dessert,breakfast
255854,McDonald's,Bagel Plain,Medium French Fries,Raspberry Pastry,710.0,23.0,108.0,9.0,16.0,4.5,15.0,835.0,entree_side_dessert,breakfast
255887,McDonald's,Bagel Plain,McCheddar Potato Bites (8 piece),Butter Croissant,670.0,22.0,97.0,9.0,19.0,8.0,40.0,1390.0,entree_side_dessert,breakfast
255904,McDonald's,Bagel Plain,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,575.0,18.5,83.0,7.0,18.0,4.0,10.0,1210.0,entree_side_dessert,breakfast
255960,McDonald's,Bagel Plain,Chicken Noodle Soup,Butter Croissant,500.0,10.5,77.0,7.0,24.0,4.5,45.0,1560.0,entree_side_dessert,breakfast
255977,McDonald's,Bagel Plain,Chicken Noodle Soup,Peanuts Packet for Sundaes,405.0,7.0,63.0,5.0,23.0,0.5,15.0,1380.0,entree_side_dessert,breakfast
256000,McDonald's,Bagel Plain,Chicken Noodle Soup,Raspberry Pastry,470.0,8.5,75.0,9.0,23.0,2.5,30.0,1485.0,entree_side_dessert,breakfast
