,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
7967,Taco Bell,Fresco Soft Taco - Beef,Seasoned Rice,,280.0,8.0,41.0,1.0,10.0,2.5,15.0,670.0,entree_side,none
7969,Taco Bell,Fresco Soft Taco - Beef,Cheesy Fiesta Potatoes,,390.0,18.0,46.0,3.0,11.0,4.5,20.0,1000.0,entree_side,none
7971,Taco Bell,Fresco Soft Taco - Beef,Chips and Nacho Cheese Sauce,,380.0,18.0,42.0,3.0,11.0,3.5,20.0,810.0,entree_side,none
7973,Taco Bell,Fresco Soft Taco - Beef,"Tortilla Chips, Fire!",,300.0,14.0,34.0,2.0,10.0,3.0,15.0,600.0,entree_side,none
7974,Taco Bell,Fresco Soft Taco - Beef,"Tortilla Chips, Mild",,300.0,14.0,34.0,2.0,10.0,3.0,15.0,610.0,entree_side,none
7975,Taco Bell,Fresco Soft Taco - Beef,Chips and Pico de Gallo,,330.0,14.0,40.0,2.0,10.0,3.0,15.0,650.0,entree_side,none
7978,Taco Bell,Fresco Burrito Supreme - Steak,Black Beans,,420.0,10.5,61.0,4.0,20.0,3.0,20.0,1290.0,entree_side,none
7979,Taco Bell,Fresco Burrito Supreme - Steak,Chips and Salsa,,520.0,17.0,73.0,7.0,20.0,3.5,20.0,1410.0,entree_side,none
7982,Taco Bell,Fresco Burrito Supreme - Steak,Cheesy Roll Up,,520.0,18.0,64.0,5.0,26.0,8.0,40.0,1520.0,entree_side,none
7983,Taco Bell,Fresco Burrito Supreme - Steak,New Classic Tortilla Chips,,480.0,17.0,65.0,4.0,19.0,3.5,20.0,1300.0,entree_side,none
7984,Taco Bell,Fresco Burrito Supreme - Steak,"Tortilla Chips, Mild",,480.0,17.0,65.0,5.0,19.0,3.5,20.0,1220.0,entree_side,none
7985,Taco Bell,Fresco Burrito Supreme - Steak,Black Beans & Rice,,530.0,13.0,84.0,4.0,22.0,3.0,20.0,1480.0,entree_side,none
7987,Taco Bell,Fresco Burrito Supreme - Steak,Pintos 'n Cheese,,530.0,16.0,71.0,5.0,27.0,6.0,30.0,1770.0,entree_side,none
7988,Taco Bell,Fresco Burrito Supreme - Steak,Seasoned Rice,,460.0,11.0,72.0,4.0,19.0,3.0,20.0,1280.0,entree_side,none
7994,Taco Bell,Fresco Burrito Supreme - Steak,"Tortilla Chips, Fire!",,480.0,17.0,65.0,5.0,19.0,3.5,20.0,1210.0,entree_side,none
7995,Taco Bell,Fresco Burrito Supreme - Steak,"Tortilla Chips, Mild",,480.0,17.0,65.0,5.0,19.0,3.5,20.0,1220.0,entree_side,none
7996,Taco Bell,Fresco Burrito Supreme - Steak,Chips and Pico de Gallo,,510.0,17.0,71.0,5.0,19.0,3.5,20.0,1260.0,entree_side,none
7999,Taco Bell,Beefy Fritos Burrito,Black Beans,,520.0,19.5,69.0,3.0,16.0,4.5,20.0,1200.0,entree_side,none
8041,Taco Bell,Fresco Soft Taco - Steak,Black Beans,,230.0,5.5,29.0,2.0,13.0,1.5,20.0,660.0,entree_side,none
8042,Taco Bell,Fresco Soft Taco - Steak,Chips and Salsa,,330.0,12.0,41.0,5.0,13.0,2.0,20.0,780.0,entree_side,none
8045,Taco Bell,Fresco Soft Taco - Steak,Cheesy Roll Up,,330.0,13.0,32.0,3.0,19.0,6.5,40.0,890.0,entree_side,none
8046,Taco Bell,Fresco Soft Taco - Steak,New Classic Tortilla Chips,,290.0,12.0,33.0,2.0,12.0,2.0,20.0,670.0,entree_side,none
8047,Taco Bell,Fresco Soft Taco - Steak,"Tortilla Chips, Mild",,290.0,12.0,33.0,3.0,12.0,2.0,20.0,590.0,entree_side,none
8048,Taco Bell,Fresco Soft Taco - Steak,Black Beans & Rice,,340.0,8.0,52.0,2.0,15.0,1.5,20.0,850.0,entree_side,none
8049,Taco Bell,Fresco Soft Taco - Steak,Hashbrown,,310.0,16.0,30.0,2.0,11.0,2.5,20.0,730.0,entree_side,none
8050,Taco Bell,Fresco Soft Taco - Steak,Pintos 'n Cheese,,340.0,11.0,39.0,3.0,20.0,4.5,30.0,1140.0,entree_side,none
8051,Taco Bell,Fresco Soft Taco - Steak,Seasoned Rice,,270.0,6.0,40.0,2.0,12.0,1.5,20.0,650.0,entree_side,none
8053,Taco Bell,Fresco Soft Taco - Steak,Cheesy Fiesta Potatoes,,380.0,16.0,45.0,4.0,13.0,3.5,25.0,980.0,entree_side,none
8054,Taco Bell,Fresco Soft Taco - Steak,Chips and Guacamole,,380.0,18.0,40.0,3.0,13.0,3.0,20.0,770.0,entree_side,none
8055,Taco Bell,Fresco Soft Taco - Steak,Chips and Nacho Cheese Sauce,,370.0,16.0,41.0,4.0,13.0,2.5,25.0,790.0,entree_side,none
8057,Taco Bell,Fresco Soft Taco - Steak,"Tortilla Chips, Fire!",,290.0,12.0,33.0,3.0,12.0,2.0,20.0,580.0,entree_side,none
8058,Taco Bell,Fresco Soft Taco - Steak,"Tortilla Chips, Mild",,290.0,12.0,33.0,3.0,12.0,2.0,20.0,590.0,entree_side,none
8059,Taco Bell,Fresco Soft Taco - Steak,Chips and Pico de Gallo,,320.0,12.0,39.0,3.0,12.0,2.0,20.0,630.0,entree_side,none
8062,Taco Bell,Soft Taco - Chicken,Black Beans,,250.0,9.5,28.0,1.0,13.0,3.0,40.0,650.0,entree_side,none
8063,Taco Bell,Soft Taco - Chicken,Chips and Salsa,,350.0,16.0,40.0,4.0,13.0,3.5,40.0,770.0,entree_side,none
8066,Taco Bell,Soft Taco - Chicken,Cheesy Roll Up,,350.0,17.0,31.0,2.0,19.0,8.0,60.0,880.0,entree_side,none
8067,Taco Bell,Soft Taco - Chicken,New Classic Tortilla Chips,,310.0,16.0,32.0,1.0,12.0,3.5,40.0,660.0,entree_side,none
8068,Taco Bell,Soft Taco - Chicken,"Tortilla Chips, Mild",,310.0,16.0,32.0,2.0,12.0,3.5,40.0,580.0,entree_side,none
8069,Taco Bell,Soft Taco - Chicken,Black Beans & Rice,,360.0,12.0,51.0,1.0,15.0,3.0,40.0,840.0,entree_side,none
8071,Taco Bell,Soft Taco - Chicken,Pintos 'n Cheese,,360.0,15.0,38.0,2.0,20.0,6.0,50.0,1130.0,entree_side,none
8072,Taco Bell,Soft Taco - Chicken,Seasoned Rice,,290.0,10.0,39.0,1.0,12.0,3.0,40.0,640.0,entree_side,none
8078,Taco Bell,Soft Taco - Chicken,"Tortilla Chips, Fire!",,310.0,16.0,32.0,2.0,12.0,3.5,40.0,570.0,entree_side,none
8079,Taco Bell,Soft Taco - Chicken,"Tortilla Chips, Mild",,310.0,16.0,32.0,2.0,12.0,3.5,40.0,580.0,entree_side,none
8080,Taco Bell,Soft Taco - Chicken,Chips and Pico de Gallo,,340.0,16.0,38.0,2.0,12.0,3.5,40.0,620.0,entree_side,none
8083,Taco Bell,Soft Taco - Beef,Black Beans,,260.0,10.5,30.0,1.0,12.0,4.0,25.0,700.0,entree_side,none
8084,Taco Bell,Soft Taco - Beef,Chips and Salsa,,360.0,17.0,42.0,4.0,12.0,4.5,25.0,820.0,entree_side,none
8087,Taco Bell,Soft Taco - Beef,Cheesy Roll Up,,360.0,18.0,33.0,2.0,18.0,9.0,45.0,930.0,entree_side,none
8088,Taco Bell,Soft Taco - Beef,New Classic Tortilla Chips,,320.0,17.0,34.0,1.0,11.0,4.5,25.0,710.0,entree_side,none
8089,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Mild",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,630.0,entree_side,none
8090,Taco Bell,Soft Taco - Beef,Black Beans & Rice,,370.0,13.0,53.0,1.0,14.0,4.0,25.0,890.0,entree_side,none
8092,Taco Bell,Soft Taco - Beef,Pintos 'n Cheese,,370.0,16.0,40.0,2.0,19.0,7.0,35.0,1180.0,entree_side,none
8093,Taco Bell,Soft Taco - Beef,Seasoned Rice,,300.0,11.0,41.0,1.0,11.0,4.0,25.0,690.0,entree_side,none
8099,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Fire!",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,620.0,entree_side,none
8100,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Mild",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,630.0,entree_side,none
8101,Taco Bell,Soft Taco - Beef,Chips and Pico de Gallo,,350.0,17.0,40.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
8104,Taco Bell,Chalupa Supreme - Steak,Black Beans,,410.0,17.5,44.0,3.0,18.0,4.0,30.0,730.0,entree_side,none
8114,Taco Bell,Chalupa Supreme - Steak,Seasoned Rice,,450.0,18.0,55.0,3.0,17.0,4.0,30.0,720.0,entree_side,none
8125,Taco Bell,Cheesy Bean & Rice Burrito,Black Beans,,510.0,18.5,69.0,4.0,14.0,3.5,5.0,1110.0,entree_side,none
8135,Taco Bell,Cheesy Bean & Rice Burrito,Seasoned Rice,,550.0,19.0,80.0,4.0,13.0,3.5,5.0,1100.0,entree_side,none
8167,Taco Bell,Burrito Supreme - Steak,Black Beans,,470.0,13.5,62.0,4.0,22.0,5.0,35.0,1320.0,entree_side,none
8174,Taco Bell,Burrito Supreme - Steak,Black Beans & Rice,,580.0,16.0,85.0,4.0,24.0,5.0,35.0,1510.0,entree_side,none
8176,Taco Bell,Burrito Supreme - Steak,Pintos 'n Cheese,,580.0,19.0,72.0,5.0,29.0,8.0,45.0,1800.0,entree_side,none
8177,Taco Bell,Burrito Supreme - Steak,Seasoned Rice,,510.0,14.0,73.0,4.0,21.0,5.0,35.0,1310.0,entree_side,none
7412,McDonald's,Egg McMuffin,Mac N Cheese,Peanuts Packet for Sundaes,475.0,19.5,48.0,7.0,26.0,9.0,255.0,970.0,entree_side_dessert,breakfast
7777,McDonald's,Egg McMuffin,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,17.0,43.0,3.0,31.0,6.5,260.0,1610.0,entree_side_dessert,breakfast
7800,McDonald's,Egg McMuffin,Chicken Noodle Soup,Raspberry Pastry,510.0,18.5,55.0,7.0,31.0,8.5,275.0,1715.0,entree_side_dessert,breakfast
8636,McDonald's,Egg McMuffin,Side Salad,Butter Croissant,455.0,19.0,49.0,6.0,22.0,10.5,275.0,925.0,entree_side_dessert,breakfast
8653,McDonald's,Egg McMuffin,Side Salad,Peanuts Packet for Sundaes,360.0,15.5,35.0,4.0,21.0,6.5,245.0,745.0,entree_side_dessert,breakfast
9602,McDonald's,Grilled Onion Cheddar Burger,Chicken Noodle Soup,Peanuts Packet for Sundaes,455.0,18.0,45.0,6.0,28.0,6.5,60.0,1520.0,entree_side_dessert,none
10478,McDonald's,Grilled Onion Cheddar Burger,Side Salad,Peanuts Packet for Sundaes,370.0,16.5,37.0,7.0,18.0,6.5,45.0,655.0,entree_side_dessert,none
15077,McDonald's,"Ranch Snack Wrap, Grilled",Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,18.0,38.0,2.0,34.0,5.0,80.0,1770.0,entree_side_dessert,none
15100,McDonald's,"Ranch Snack Wrap, Grilled",Chicken Noodle Soup,Raspberry Pastry,510.0,19.5,50.0,6.0,34.0,7.0,95.0,1875.0,entree_side_dessert,none
15953,McDonald's,"Ranch Snack Wrap, Grilled",Side Salad,Peanuts Packet for Sundaes,360.0,16.5,30.0,3.0,24.0,5.0,65.0,905.0,entree_side_dessert,none
15976,McDonald's,"Ranch Snack Wrap, Grilled",Side Salad,Raspberry Pastry,425.0,18.0,42.0,7.0,24.0,7.0,80.0,1010.0,entree_side_dessert,none
28728,McDonald's,Buffalo Ranch McChicken,Side Salad,Peanuts Packet for Sundaes,420.0,19.5,45.0,6.0,18.0,3.5,40.0,815.0,entree_side_dessert,none
35152,McDonald's,Country Ham Biscuit,Chicken Noodle Soup,Peanuts Packet for Sundaes,485.0,19.0,49.0,2.0,28.0,8.5,50.0,2480.0,entree_side_dessert,breakfast
36028,McDonald's,Country Ham Biscuit,Side Salad,Peanuts Packet for Sundaes,400.0,17.5,41.0,3.0,18.0,8.5,35.0,1615.0,entree_side_dessert,breakfast
36051,McDonald's,Country Ham Biscuit,Side Salad,Raspberry Pastry,465.0,19.0,53.0,7.0,18.0,10.5,50.0,1720.0,entree_side_dessert,breakfast
54278,McDonald's,Steak & Egg Burrito,Side Salad,Peanuts Packet for Sundaes,410.0,18.5,43.0,4.0,19.0,6.5,115.0,965.0,entree_side_dessert,breakfast
69535,McDonald's,Chicken McNuggets (6 piece),Cuties,Peanuts Packet for Sundaes,350.0,19.5,26.0,6.0,17.0,3.0,45.0,510.0,entree_side_dessert,none
69825,McDonald's,Chicken McNuggets (6 piece),Chicken Noodle Soup,Kiddie Cone,415.0,18.5,32.0,6.0,27.0,3.0,65.0,1410.0,entree_side_dessert,none
70701,McDonald's,Chicken McNuggets (6 piece),Side Salad,Kiddie Cone,330.0,17.0,24.0,7.0,17.0,3.0,50.0,545.0,entree_side_dessert,none
70703,McDonald's,Chicken McNuggets (6 piece),Side Salad,Peanuts Packet for Sundaes,330.0,19.5,21.0,1.0,18.0,3.0,45.0,525.0,entree_side_dessert,none
70995,McDonald's,Chicken McNuggets (6 piece),Apple Slices,Peanuts Packet for Sundaes,350.0,19.5,27.0,7.0,17.0,3.0,45.0,510.0,entree_side_dessert,none
117277,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Chicken Noodle Soup,Peanuts Packet for Sundaes,505.0,14.0,49.0,6.0,48.0,3.0,115.0,2020.0,entree_side_dessert,none
118153,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Side Salad,Peanuts Packet for Sundaes,420.0,12.5,41.0,7.0,38.0,3.0,100.0,1155.0,entree_side_dessert,none
118591,McDonald's,Deluxe Artisan Grilled Chicken on Potato Roll,Kids Fries,Peanuts Packet for Sundaes,515.0,17.5,53.0,6.0,38.0,4.0,100.0,1220.0,entree_side_dessert,none
127862,McDonald's,Chicken Sausage McMuffin,Mac N Cheese,Peanuts Packet for Sundaes,465.0,19.5,47.0,6.0,24.0,9.0,75.0,1040.0,entree_side_dessert,breakfast
128227,McDonald's,Chicken Sausage McMuffin,Chicken Noodle Soup,Peanuts Packet for Sundaes,435.0,17.0,42.0,2.0,29.0,6.5,80.0,1680.0,entree_side_dessert,breakfast
128250,McDonald's,Chicken Sausage McMuffin,Chicken Noodle Soup,Raspberry Pastry,500.0,18.5,54.0,6.0,29.0,8.5,95.0,1785.0,entree_side_dessert,breakfast
129086,McDonald's,Chicken Sausage McMuffin,Side Salad,Butter Croissant,445.0,19.0,48.0,5.0,20.0,10.5,95.0,995.0,entree_side_dessert,breakfast
129103,McDonald's,Chicken Sausage McMuffin,Side Salad,Peanuts Packet for Sundaes,350.0,15.5,34.0,3.0,19.0,6.5,65.0,815.0,entree_side_dessert,breakfast
129126,McDonald's,Chicken Sausage McMuffin,Side Salad,Raspberry Pastry,415.0,17.0,46.0,7.0,19.0,8.5,80.0,920.0,entree_side_dessert,breakfast
133702,McDonald's,Deluxe Artisan Grilled Chicken on Sesame Seed Bun,Chicken Noodle Soup,Peanuts Packet for Sundaes,505.0,14.0,49.0,7.0,48.0,3.0,115.0,1950.0,entree_side_dessert,none
135016,McDonald's,Deluxe Artisan Grilled Chicken on Sesame Seed Bun,Kids Fries,Peanuts Packet for Sundaes,515.0,17.5,53.0,7.0,38.0,4.0,100.0,1150.0,entree_side_dessert,none
158887,McDonald's,Premium Bacon Ranch Salad with Grilled Chicken,Mac N Cheese,Peanuts Packet for Sundaes,365.0,19.5,27.0,7.0,22.0,8.0,50.0,740.0,entree_side_dessert,breakfast
159252,McDonald's,Premium Bacon Ranch Salad with Grilled Chicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,335.0,17.0,22.0,3.0,27.0,5.5,55.0,1380.0,entree_side_dessert,breakfast
159275,McDonald's,Premium Bacon Ranch Salad with Grilled Chicken,Chicken Noodle Soup,Raspberry Pastry,400.0,18.5,34.0,7.0,27.0,7.5,70.0,1485.0,entree_side_dessert,breakfast
160111,McDonald's,Premium Bacon Ranch Salad with Grilled Chicken,Side Salad,Butter Croissant,345.0,19.0,28.0,6.0,18.0,9.5,70.0,695.0,entree_side_dessert,breakfast
160128,McDonald's,Premium Bacon Ranch Salad with Grilled Chicken,Side Salad,Peanuts Packet for Sundaes,250.0,15.5,14.0,4.0,17.0,5.5,40.0,515.0,entree_side_dessert,breakfast
161060,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Chicken Noodle Soup,Butter Croissant,400.0,15.5,46.0,6.0,22.0,7.5,60.0,1260.0,entree_side_dessert,none
161077,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,305.0,12.0,32.0,4.0,21.0,3.5,30.0,1080.0,entree_side_dessert,none
161936,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Side Salad,Butter Croissant,315.0,14.0,38.0,7.0,12.0,7.5,45.0,395.0,entree_side_dessert,none
161953,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Side Salad,Peanuts Packet for Sundaes,220.0,10.5,24.0,5.0,11.0,3.5,15.0,215.0,entree_side_dessert,none
162318,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Hash Browns,Peanuts Packet for Sundaes,355.0,19.5,37.0,4.0,11.0,5.0,15.0,520.0,entree_side_dessert,none
162374,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Kids Fries,Butter Croissant,410.0,19.0,50.0,6.0,12.0,8.5,45.0,460.0,entree_side_dessert,none
162391,McDonald's,Premium Southwest Salad with Buttermilk Crispy Chicken,Kids Fries,Peanuts Packet for Sundaes,315.0,15.5,36.0,4.0,11.0,4.5,15.0,280.0,entree_side_dessert,none
180860,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Cuties,Peanuts Packet for Sundaes,320.0,16.5,21.0,6.0,22.0,2.5,50.0,680.0,entree_side_dessert,none
181150,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Chicken Noodle Soup,Kiddie Cone,385.0,15.5,27.0,6.0,32.0,2.5,70.0,1580.0,entree_side_dessert,none
181152,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Chicken Noodle Soup,Peanuts Packet for Sundaes,385.0,18.0,24.0,0.0,33.0,2.5,65.0,1560.0,entree_side_dessert,none
181175,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Chicken Noodle Soup,Raspberry Pastry,450.0,19.5,36.0,4.0,33.0,4.5,80.0,1665.0,entree_side_dessert,none
182026,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Side Salad,Kiddie Cone,300.0,14.0,19.0,7.0,22.0,2.5,55.0,715.0,entree_side_dessert,none
182028,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Side Salad,Peanuts Packet for Sundaes,300.0,16.5,16.0,1.0,23.0,2.5,50.0,695.0,entree_side_dessert,none
182051,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Side Salad,Raspberry Pastry,365.0,18.0,28.0,5.0,23.0,4.5,65.0,800.0,entree_side_dessert,none
182320,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Apple Slices,Peanuts Packet for Sundaes,320.0,16.5,22.0,7.0,22.0,2.5,50.0,680.0,entree_side_dessert,none
182464,McDonald's,Buttermilk Crispy Chicken Tenders (2 piece),Kids Fries,Kiddie Cone,395.0,19.0,31.0,6.0,22.0,3.5,55.0,780.0,entree_side_dessert,none
201227,McDonald's,Cheeseburger,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,17.0,46.0,7.0,28.0,5.5,55.0,1560.0,entree_side_dessert,none
204877,Burger King,Hamburger,Chicken Noodle Soup,Peanuts Packet for Sundaes,365.0,13.0,39.0,6.0,24.0,3.5,45.0,1260.0,entree_side_dessert,none
205753,Burger King,Hamburger,Side Salad,Peanuts Packet for Sundaes,280.0,11.5,31.0,7.0,14.0,3.5,30.0,395.0,entree_side_dessert,none
206191,Burger King,Hamburger,Kids Fries,Peanuts Packet for Sundaes,375.0,16.5,43.0,6.0,14.0,4.5,30.0,460.0,entree_side_dessert,none
207578,McDonald's,McChicken,Side Salad,Peanuts Packet for Sundaes,410.0,18.5,45.0,6.0,18.0,4.0,40.0,615.0,entree_side_dessert,none
208527,McDonald's,Premium Bacon Ranch Salad without chicken,Chicken Noodle Soup,Peanuts Packet for Sundaes,465.0,19.0,22.0,4.0,55.0,6.5,150.0,2110.0,entree_side_dessert,breakfast
209403,McDonald's,Premium Bacon Ranch Salad without chicken,Side Salad,Peanuts Packet for Sundaes,380.0,17.5,14.0,5.0,45.0,6.5,135.0,1245.0,entree_side_dessert,breakfast
211228,McDonald's,Sausage Burrito,Side Salad,Peanuts Packet for Sundaes,350.0,18.5,31.0,3.0,16.0,6.5,165.0,815.0,entree_side_dessert,breakfast
225828,McDonald's,Pico Guacamole Artisan Grilled Chicken without Bun,Side Salad,Peanuts Packet for Sundaes,360.0,18.5,13.0,3.0,35.0,5.0,115.0,1215.0,entree_side_dessert,none
230427,McDonald's,Hamburger New York,Chicken Noodle Soup,Peanuts Packet for Sundaes,395.0,13.0,44.0,6.0,26.0,3.5,45.0,1350.0,entree_side_dessert,none
231303,McDonald's,Hamburger New York,Side Salad,Peanuts Packet for Sundaes,310.0,11.5,36.0,7.0,16.0,3.5,30.0,485.0,entree_side_dessert,none
231741,McDonald's,Hamburger New York,Kids Fries,Peanuts Packet for Sundaes,405.0,16.5,48.0,6.0,16.0,4.5,30.0,550.0,entree_side_dessert,none
240428,McDonald's,Chorizo Burrito,Side Salad,Peanuts Packet for Sundaes,370.0,18.5,33.0,4.0,19.0,6.5,175.0,835.0,entree_side_dessert,breakfast
246852,McDonald's,Bagel With Cream Cheese,Chicken Noodle Soup,Peanuts Packet for Sundaes,455.0,13.0,62.0,6.0,23.0,4.5,40.0,1450.0,entree_side_dessert,breakfast
247728,McDonald's,Bagel With Cream Cheese,Side Salad,Peanuts Packet for Sundaes,370.0,11.5,54.0,7.0,13.0,4.5,25.0,585.0,entree_side_dessert,breakfast
248166,McDonald's,Bagel With Cream Cheese,Kids Fries,Peanuts Packet for Sundaes,465.0,16.5,66.0,6.0,13.0,5.5,25.0,650.0,entree_side_dessert,breakfast
255539,McDonald's,Bagel Plain,Small French Fries,Peanuts Packet for Sundaes,535.0,16.5,81.0,5.0,15.0,2.0,0.0,660.0,entree_side_dessert,breakfast
255758,McDonald's,Bagel Plain,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,495.0,15.5,70.0,6.0,20.0,4.5,20.0,960.0,entree_side_dessert,breakfast
255904,McDonald's,Bagel Plain,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,575.0,18.5,83.0,7.0,18.0,4.0,10.0,1210.0,entree_side_dessert,breakfast
255960,McDonald's,Bagel Plain,Chicken Noodle Soup,Butter Croissant,500.0,10.5,77.0,7.0,24.0,4.5,45.0,1560.0,entree_side_dessert,breakfast
255977,McDonald's,Bagel Plain,Chicken Noodle Soup,Peanuts Packet for Sundaes,405.0,7.0,63.0,5.0,23.0,0.5,15.0,1380.0,entree_side_dessert,breakfast
256853,McDonald's,Bagel Plain,Side Salad,Peanuts Packet for Sundaes,320.0,5.5,55.0,6.0,13.0,0.5,0.0,515.0,entree_side_dessert,breakfast
257201,McDonald's,Bagel Plain,Hash Browns,Butter Croissant,550.0,18.0,82.0,7.0,14.0,6.0,30.0,1000.0,entree_side_dessert,breakfast
257218,McDonald's,Bagel Plain,Hash Browns,Peanuts Packet for Sundaes,455.0,14.5,68.0,5.0,13.0,2.0,0.0,820.0,entree_side_dessert,breakfast
257274,McDonald's,Bagel Plain,Kids Fries,Butter Croissant,510.0,14.0,81.0,7.0,14.0,5.5,30.0,760.0,entree_side_dessert,breakfast
257291,McDonald's,Bagel Plain,Kids Fries,Peanuts Packet for Sundaes,415.0,10.5,67.0,5.0,13.0,1.5,0.0,580.0,entree_side_dessert,breakfast
260503,McDonald's,Bacon and White Cheddar Cheese McMuffin,Side Salad,Peanuts Packet for Sundaes,410.0,19.5,35.0,4.0,23.0,7.5,255.0,785.0,entree_side_dessert,breakfast
281162,McDonald's,Chicken McNuggets (4 piece),Mac N Cheese,Peanuts Packet for Sundaes,355.0,18.5,29.0,4.0,18.0,5.0,40.0,580.0,entree_side_dessert,none
281235,McDonald's,Chicken McNuggets (4 piece),Cuties,Peanuts Packet for Sundaes,260.0,14.5,21.0,6.0,12.0,2.5,30.0,340.0,entree_side_dessert,none
281510,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Butter Croissant,420.0,19.5,38.0,2.0,24.0,6.5,75.0,1400.0,entree_side_dessert,none
281525,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Kiddie Cone,325.0,13.5,27.0,6.0,22.0,2.5,50.0,1240.0,entree_side_dessert,none
281527,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Peanuts Packet for Sundaes,325.0,16.0,24.0,0.0,23.0,2.5,45.0,1220.0,entree_side_dessert,none
281550,McDonald's,Chicken McNuggets (4 piece),Chicken Noodle Soup,Raspberry Pastry,390.0,17.5,36.0,4.0,23.0,4.5,60.0,1325.0,entree_side_dessert,none
282386,McDonald's,Chicken McNuggets (4 piece),Side Salad,Butter Croissant,335.0,18.0,30.0,3.0,14.0,6.5,60.0,535.0,entree_side_dessert,none
282401,McDonald's,Chicken McNuggets (4 piece),Side Salad,Kiddie Cone,240.0,12.0,19.0,7.0,12.0,2.5,35.0,375.0,entree_side_dessert,none
282403,McDonald's,Chicken McNuggets (4 piece),Side Salad,Peanuts Packet for Sundaes,240.0,14.5,16.0,1.0,13.0,2.5,30.0,355.0,entree_side_dessert,none
282426,McDonald's,Chicken McNuggets (4 piece),Side Salad,Raspberry Pastry,305.0,16.0,28.0,5.0,13.0,4.5,45.0,460.0,entree_side_dessert,none
282695,McDonald's,Chicken McNuggets (4 piece),Apple Slices,Peanuts Packet for Sundaes,260.0,14.5,22.0,7.0,12.0,2.5,30.0,340.0,entree_side_dessert,none
282839,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Kiddie Cone,335.0,17.0,31.0,6.0,12.0,3.5,35.0,440.0,entree_side_dessert,none
282841,McDonald's,Chicken McNuggets (4 piece),Kids Fries,Peanuts Packet for Sundaes,335.0,19.5,28.0,0.0,13.0,3.5,30.0,420.0,entree_side_dessert,none
302989,McDonald's,Lobster Roll,Small French Fries,Peanuts Packet for Sundaes,565.0,19.5,66.0,3.0,29.0,3.5,65.0,790.0,entree_side_dessert,none
303062,McDonald's,Lobster Roll,Mac N Cheese,Peanuts Packet for Sundaes,465.0,12.5,53.0,7.0,32.0,4.5,75.0,870.0,entree_side_dessert,none
303208,McDonald's,Lobster Roll,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,525.0,18.5,55.0,4.0,34.0,6.0,85.0,1090.0,entree_side_dessert,none
303410,McDonald's,Lobster Roll,Chicken Noodle Soup,Butter Croissant,530.0,13.5,62.0,5.0,38.0,6.0,110.0,1690.0,entree_side_dessert,none
303427,McDonald's,Lobster Roll,Chicken Noodle Soup,Peanuts Packet for Sundaes,435.0,10.0,48.0,3.0,37.0,2.0,80.0,1510.0,entree_side_dessert,none
303450,McDonald's,Lobster Roll,Chicken Noodle Soup,Raspberry Pastry,500.0,11.5,60.0,7.0,37.0,4.0,95.0,1615.0,entree_side_dessert,none
304286,McDonald's,Lobster Roll,Side Salad,Butter Croissant,445.0,12.0,54.0,6.0,28.0,6.0,95.0,825.0,entree_side_dessert,none
304303,McDonald's,Lobster Roll,Side Salad,Peanuts Packet for Sundaes,350.0,8.5,40.0,4.0,27.0,2.0,65.0,645.0,entree_side_dessert,none
